Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
14,GCHFR,0.28,79.2,3.21E-89
14,HSPA1B,1.02,98.1,3.27E-89
14,ZNF511,0.27,77.3,3.77E-89
14,MT-CO3,0.83,100,3.83E-89
14,ABHD12,0.33,79.9,4.11E-89
14,KRT17,0.58,17.5,5.84E-89
14,APOH,0.33,23,6.05E-89
14,TACC2,0.28,85.1,1.07E-88
14,VPS25,0.49,89.6,1.10E-88
14,MYO10,0.25,89.2,1.15E-88
14,CYP2W1,0.58,29.7,1.17E-88
14,CA2,0.26,47.6,1.23E-88
14,GPSM2,0.29,47.2,3.74E-88
14,PHGDH,0.48,53.9,3.76E-88
14,NOP16,0.34,78.4,4.25E-88
14,NARS2,0.34,69.5,5.16E-88
14,MT-ND1,0.73,100,9.01E-88
14,FYB,-1.35,34.9,1.10E-87
14,TIMP1,0.58,96.7,4.13E-87
14,EBNA1BP2,0.37,88.8,4.26E-87
14,MDH2,0.72,99.6,5.35E-87
14,SLC1A5,0.54,94.8,1.95E-86
14,BCL2L15,0.34,61,2.97E-86
14,PDZD11,0.32,82.2,3.12E-86
14,GNG10,0.26,82.2,4.07E-86
14,BCAP31,0.81,99.6,6.20E-86
14,CLTA,0.7,97.8,6.37E-86
14,FAM162A,0.34,92.9,1.41E-85
14,QSOX1,0.38,89.2,1.49E-85
14,MT-CO2,0.83,100,1.79E-85
14,PAICS,0.48,94.4,1.86E-85
14,SMS,0.46,89.2,2.30E-85
14,MT-CYB,0.73,100,4.69E-85
14,WDR77,0.25,74,5.48E-85
14,PRDX3,0.83,98.1,5.95E-85
14,CORO1C,0.3,82.9,7.47E-85
14,KLC4,0.48,70.3,1.06E-84
14,OLA1,0.4,94.4,1.22E-84
14,CNIH1,0.64,88.8,1.22E-84
14,CSE1L,0.34,88.1,1.51E-84
14,CKS2,0.84,92.2,2.23E-84
14,OCIAD2,0.58,98.5,3.76E-84
14,TPD52,0.62,97,4.04E-84
14,HLA-A,-1.06,99.6,4.58E-84
14,EFL1,0.27,64.7,8.06E-84
14,RAE1,0.37,83.6,1.07E-83
14,DPEP1,0.33,24.5,1.13E-83
14,HSPD1,1.05,99.6,1.21E-83
14,CD37,-1.21,24.2,1.88E-83
14,CDK4,0.6,90.3,2.93E-83
14,B2M,-1.04,100,3.19E-83
14,BSG,0.74,99.6,3.48E-83
14,SLC39A1,0.37,82.9,5.56E-83
14,BCL2L14,0.29,56.1,6.40E-83
14,MTHFS,0.61,74.7,6.83E-83
14,MT-CO1,0.69,100,7.51E-83
14,MAP3K13,0.34,90.3,1.05E-82
14,HLA-C,-1.08,99.3,1.78E-82
14,POLDIP2,0.25,85.9,1.99E-82
14,CHMP5,0.43,93.3,2.00E-82
14,COA4,0.35,88.5,2.64E-82
14,HSBP1,0.34,99.6,3.01E-82
14,VDAC1,0.72,98.1,5.13E-82
14,CYP3A5,1.11,94.8,5.47E-82
14,SRPRB,0.37,87.7,5.80E-82
14,LYZ,1.8,82.2,8.15E-82
14,TKT,0.59,95.9,9.52E-82
14,LRRC75A-AS1,0.64,96.3,1.07E-81
14,CHID1,0.3,85.5,1.31E-81
14,PTPRCAP,-1.78,35.7,1.51E-81
14,CYTIP,-1.53,41.6,1.71E-81
14,SERPINB6,0.63,84,2.68E-81
14,HCST,-1.19,9.3,3.92E-81
14,ERGIC3,0.81,99.3,8.05E-81
14,BRIX1,0.41,87.7,8.38E-81
14,MRPL18,0.61,94.1,1.00E-80
14,ZFYVE21,0.36,70.3,9.23E-80
14,TOMM5,0.59,98.1,1.03E-79
14,ARL4A,0.56,92.9,1.17E-79
14,ADI1,0.52,96.3,1.28E-79
14,BAG1,0.39,95.2,3.98E-79
14,BDH1,0.4,82.5,4.92E-79
14,UBE2C,0.56,32.7,8.72E-79
14,ABCC3,0.26,81.8,1.96E-78
14,MTCH2,0.5,90.3,2.20E-78
14,BSCL2,0.34,77.7,2.70E-78
14,LCP2,-1.01,15.6,4.45E-78
14,ATIC,0.39,87,5.15E-78
14,PTGR1,0.44,66.9,6.94E-78
14,ARHGAP15,-1.5,64.3,6.96E-78
14,PSMD10,0.25,82.9,1.03E-77
14,HIST1H2AC,0.39,65.8,1.14E-77
14,SORBS2,0.3,48.7,1.88E-77
14,EBP,0.74,92.6,2.17E-77
14,ATP5C1,0.83,98.5,2.26E-77
14,CHCHD2,0.76,100,2.77E-77
14,POLR2H,0.34,82.5,3.55E-77
14,ZDHHC12,0.3,77.7,3.73E-77
14,C14ORF1,0.27,87,4.16E-77
14,CHPT1,0.27,76.2,4.44E-77
14,DCAF13,0.59,91.8,4.90E-77
14,MPC2,0.67,95.9,8.78E-77
14,FDPS,0.74,94.1,1.00E-76
14,UBE2V2,0.58,92.9,1.07E-76
14,DOCK8,-0.84,37.9,1.56E-76
14,CRNDE,0.27,61,2.64E-76
14,GMNN,0.26,58.7,4.56E-76
14,PHB,0.59,93.3,6.19E-76
14,PHB2,0.56,95.2,7.57E-76
14,POR,0.33,84.8,7.85E-76
14,PLD1,0.28,65.1,9.04E-76
14,NUTF2,0.53,98.5,9.99E-76
14,EMC2,0.28,74.3,1.21E-75
14,ACTL6A,0.35,87,1.35E-75
14,RFK,0.32,77.7,2.39E-75
14,TPI1,0.86,99.6,2.85E-75
14,PDCD5,0.35,92.2,2.97E-75
14,TMEM205,0.31,90,3.63E-75
14,SNRPE,0.4,95.5,3.86E-75
14,PPA2,0.74,94.1,3.93E-75
14,LIMD2,-1.34,25.3,4.28E-75
14,CNIH4,0.3,90.3,4.60E-75
14,RPLP0,0.78,100,6.42E-75
14,NAXE,0.32,83.6,6.54E-75
14,SPARC,-0.73,52.4,1.65E-74
14,CES2,0.41,66.9,3.00E-74
14,HLA-E,-1.15,99.3,3.93E-74
14,THOC7,0.32,82.2,6.79E-74
14,PPIA,0.8,100,7.48E-74
14,MRPL21,0.32,84.4,7.59E-74
14,SUCLG1,0.46,92.9,8.31E-74
14,NEDD4L,0.36,78.1,1.04E-73
14,WARS,1.05,90.7,1.23E-73
14,MRPL48,0.42,85.9,1.24E-73
14,NANS,0.58,93.3,2.20E-73
14,EVI2B,-1.08,19,2.89E-73
14,MCTS1,0.29,89.6,4.25E-73
14,HIGD1A,0.66,95.2,4.68E-73
14,PIGR,0.96,69.9,6.23E-73
14,MACC1,0.32,77.3,7.02E-73
14,CHCHD3,0.33,90,7.65E-73
14,CD69,-2.63,44.2,8.87E-73
14,HACD3,0.59,94.1,9.28E-73
14,HADH,0.33,78.1,2.89E-72
14,DDIT3,0.55,87.4,3.03E-72
14,YIPF6,0.36,90.7,3.70E-72
14,CLNS1A,1.13,86.6,4.78E-72
14,RUVBL2,0.36,87.4,4.82E-72
14,MRPL3,0.49,95.2,5.86E-72
14,CALU,0.39,89.2,6.47E-72
14,SRPK1,0.33,93.3,7.80E-72
14,MRPS24,0.4,95.5,9.12E-72
14,PON3,0.44,37.9,2.36E-71
14,CTNNA1,0.27,96.3,2.54E-71
14,EMP3,-1.1,30.5,2.79E-71
14,HSP90AB1,0.71,100,3.29E-71
14,DPM1,0.61,91.4,3.88E-71
14,MTRNR2L1,0.33,100,5.94E-71
14,ALDOA,0.92,100,7.03E-71
14,HLA-B,-0.91,99.6,7.95E-71
14,RAB11A,0.72,99.3,1.13E-70
14,CD63,0.77,100,1.32E-70
14,GPSM3,-0.74,17.8,2.28E-70
14,YIF1A,0.36,85.5,3.31E-70
14,SAMSN1,-1.71,36.4,3.98E-70
14,LRRC75A,0.3,98.5,4.55E-70
14,TMED3,0.51,92.9,6.27E-70
14,RHOH,-1.44,46.8,6.46E-70
14,GNG2,-1.41,27.1,6.80E-70
14,PSPH,0.26,87,9.17E-70
14,ACTR3C,0.3,59.9,1.28E-69
14,PHYH,0.33,67.7,1.42E-69
14,COX5A,0.75,98.9,1.43E-69
14,TMX2,0.39,90,1.74E-69
14,SPATS2L,0.29,90,1.75E-69
14,ITGA4,-1.24,26,1.87E-69
14,GCNT3,1.24,70.6,1.98E-69
14,CERS2,0.45,82.9,5.59E-69
14,ESD,0.47,91.8,6.10E-69
14,CBWD2,0.27,94.4,6.12E-69
14,COMT,0.5,97,7.11E-69
14,VSNL1,0.41,46.5,7.41E-69
14,ZDHHC4,0.29,76.6,7.76E-69
14,CELF2,-0.85,40.9,1.06E-68
14,MRPL32,0.29,90,1.68E-68
14,GDA,0.25,59.9,2.88E-68
14,GAPDH,0.73,100,2.99E-68
14,SLC25A39,0.47,94.8,3.80E-68
14,PLEKHB1,0.31,49.1,3.85E-68
14,ARHGAP9,-1.21,16.7,4.32E-68
14,EIF2B2,0.26,71.7,5.09E-68
14,PGM3,0.27,79.2,5.38E-68
14,DYNLT3,0.53,84.8,6.32E-68
14,MRRF,0.39,84.4,6.70E-68
14,OSER1,0.45,86.2,6.80E-68
14,RPN2,0.74,98.5,7.25E-68
14,CCT5,0.61,96.7,1.13E-67
14,CMPK1,0.39,94.8,3.14E-67
14,PLOD1,0.26,83.3,3.55E-67
14,ACP1,0.47,98.1,5.65E-67
14,CCDC47,0.35,92.2,6.03E-67
14,EI24,0.26,84.4,6.44E-67
14,C1QBP,0.74,94.1,7.15E-67
14,GDE1,0.3,81.4,1.05E-66
14,C9ORF3,0.28,74.7,1.70E-66
14,CD46,0.6,98.9,2.03E-66
14,STAU1,0.28,98.9,2.54E-66
14,COX6A1,0.63,100,2.97E-66
14,SEC13,0.53,94.4,3.39E-66
14,GRHPR,0.4,85.9,4.74E-66
14,SELPLG,-1.05,30.5,5.60E-66
14,PDIA3,0.8,99.3,6.09E-66
14,SCOC,0.34,67.7,7.68E-66
14,ANKRD44,-1.5,32.3,7.96E-66
14,PEBP1,0.73,99.6,8.20E-66
14,TRAP1,0.32,86.6,9.64E-66
14,PTTG1IP,0.3,94.4,9.72E-66
14,FUT2,0.29,65.1,1.06E-65
14,MEA1,0.32,90.7,1.09E-65
14,TSC22D3,-2.15,79.9,2.12E-65
14,IL10RA,-0.93,28.6,2.23E-65
14,PLEKHA5,0.35,90.3,2.74E-65
14,DANCR,0.33,78.8,3.47E-65
14,PPFIBP2,0.31,53.5,7.46E-65
14,SLC2A1,0.46,81.8,1.38E-64
14,UPK1A,0.46,22.3,1.97E-64
14,APEX1,0.44,90.3,2.76E-64
14,HDAC2,0.45,91.8,2.87E-64
14,AKR1A1,0.53,95.2,3.17E-64
14,GRN,0.26,97,3.26E-64
14,ACAT2,0.28,72.5,3.66E-64
14,UBE2E3,0.32,73.6,3.70E-64
14,CTSH,0.62,79.2,4.61E-64
14,DDX56,0.29,82.9,6.80E-64
14,TUBB2A,0.34,61,7.31E-64
14,TIMM17A,0.39,91.4,7.66E-64
14,LSM5,0.27,91.1,1.70E-63
14,ETFB,0.42,94.1,1.70E-63
14,CDKN3,0.51,38.7,1.93E-63
14,COPG1,0.31,90.3,2.96E-63
14,TIMM23,0.27,83.3,3.14E-63
14,NGRN,0.36,94.1,4.22E-63
14,TMEM63A,0.25,90.3,4.57E-63
14,POMP,0.42,100,4.73E-63
14,CD48,-1.33,16.7,5.13E-63
14,FAM3B,0.31,37.2,5.39E-63
14,ACAP1,-1.16,39,5.92E-63
14,CCT3,0.56,97.4,8.34E-63
14,C16ORF54,-0.56,37.5,8.73E-63
14,STK17B,-1.36,91.8,8.78E-63
14,PDIA6,0.62,98.1,2.01E-62
14,IKZF1,-0.79,12.3,2.50E-62
14,ALG8,0.83,70.6,2.73E-62
14,MRPL42,0.46,95.5,3.01E-62
14,CCT6A,0.5,99.3,3.11E-62
14,PSMB7,0.65,97.8,4.11E-62
14,HSD17B10,0.51,93.7,4.18E-62
14,PIGT,0.66,88.5,7.94E-62
14,WDR43,0.26,88.5,1.10E-61
14,CSRP1,0.3,90.3,1.28E-61
14,APBB1IP,-0.72,16,1.46E-61
14,PKM,0.71,100,2.97E-61
14,TARS,0.28,90,3.58E-61
14,SLC2A3,-1.28,58,5.35E-61
14,ATP5G3,0.65,99.6,6.58E-61
14,SDHB,0.52,95.5,7.53E-61
14,EXOSC5,0.35,78.8,7.74E-61
14,ACOT8,0.38,60.2,8.11E-61
14,CNPY2,0.52,98.5,1.05E-60
14,UQCRC1,0.61,97.8,1.28E-60
14,TGIF1,0.32,93.3,2.92E-60
14,IL2RG,-1.71,79.6,4.52E-60
14,REG1A,0.88,18.6,5.18E-60
14,MGST3,0.52,98.5,5.70E-60
14,ID3,0.36,74.7,5.94E-60
14,STK3,0.28,85.5,6.15E-60
14,SASH3,-0.98,19,7.34E-60
14,HSD17B11,0.39,87.7,7.76E-60
14,RHEB,0.46,95.5,8.12E-60
14,RGS1,-3.1,66.2,8.73E-60
14,NPC2,0.3,97.8,9.08E-60
14,NDUFB6,0.25,96.3,1.12E-59
14,TAGAP,-0.89,19,1.57E-59
14,ATP1A1,0.44,98.5,1.72E-59
14,TUBB4B,0.76,97.8,1.83E-59
14,YWHAE,0.51,99.6,2.61E-59
14,GPAA1,0.39,88.1,2.95E-59
14,SEPT1,-1.05,29,2.98E-59
14,ALB,0.31,14.9,3.19E-59
14,LYPLA1,0.43,90.7,5.07E-59
14,ELOVL1,0.27,88.8,5.68E-59
14,ATP5B,0.7,100,8.50E-59
14,LAMP2,0.46,95.5,8.82E-59
14,HSPE1,0.52,99.6,1.08E-58
14,GLO1,0.29,88.1,1.23E-58
14,NR3C1,-0.94,25.7,1.38E-58
14,FNBP1,-0.87,29.7,1.40E-58
14,GNL3,0.32,94.4,1.65E-58
14,MMAB,0.42,78.1,1.94E-58
14,LAPTM4A,0.47,98.9,2.84E-58
14,HSPA5,0.81,99.6,3.21E-58
14,NDUFB9,0.52,98.1,3.24E-58
14,NDUFS2,0.37,95.9,3.82E-58
14,RCN2,0.33,92.2,1.08E-57
14,MYDGF,0.55,94.8,1.36E-57
14,AK1,0.36,69.5,1.91E-57
14,LSM4,0.42,95.2,2.10E-57
14,NDUFA10,0.4,90.7,2.74E-57
14,TXNL1,0.28,88.5,2.87E-57
14,PSMA4,0.71,97.8,3.33E-57
14,TRAF3IP3,-1.33,33.8,4.39E-57
14,STAT4,-1.2,23.4,4.83E-57
14,BIN2,-1.13,36.4,5.32E-57
14,HSPA6,0.99,61.3,5.50E-57
14,GUSB,0.44,88.1,7.93E-57
14,ARF4,0.54,99.3,8.33E-57
14,SPN,-0.77,44.2,8.77E-57
14,H3F3A,0.54,99.6,1.20E-56
14,STMN1,0.73,86.6,1.29E-56
14,CCL5,-2.43,56.5,1.32E-56
14,S100A4,-1.71,65.8,1.88E-56
14,CD3E,-1.14,13.4,2.08E-56
14,NDUFAB1,0.37,95.9,3.25E-56
14,GSTO2,0.31,82.5,3.38E-56
14,ARF1,0.6,100,3.82E-56
14,MRPS18B,0.3,91.8,3.88E-56
14,COPS5,0.34,91.4,4.59E-56
14,HIBCH,0.28,82.2,5.53E-56
14,SLC50A1,0.27,81.8,7.55E-56
14,PIR,0.32,49.4,1.65E-55
14,WDR12,0.43,83.3,1.76E-55
14,PSMD14,0.32,86.2,2.10E-55
14,HSD17B2,0.64,76.6,3.06E-55
14,DOCK10,-0.92,30.1,3.07E-55
14,MT-ATP8,0.53,100,3.57E-55
14,RAB1A,0.45,98.1,4.41E-55
14,SRP9,0.64,98.9,4.62E-55
14,NIT2,0.25,83.3,4.91E-55
14,HEXB,0.33,94.4,5.55E-55
14,AK2,0.44,91.8,6.25E-55
14,TMED2,0.61,97,7.63E-55
14,NDUFA9,0.46,95.5,8.11E-55
14,ODC1,0.33,90,8.33E-55
14,STT3A,0.44,88.8,9.62E-55
14,JAK3,-0.56,29.7,9.95E-55
14,NHP2,0.42,93.3,1.17E-54
14,DOCK2,-0.69,12.3,1.24E-54
14,CTNNB1,0.35,100,1.24E-54
14,CLEC2D,-1.71,53.2,1.29E-54
14,ZNHIT1,0.33,95.9,1.52E-54
14,SEPT6,-0.98,48.7,1.86E-54
14,RHOC,0.58,95.2,1.87E-54
14,KIF5B,0.36,98.1,2.22E-54
14,PRDX2,0.52,98.5,2.22E-54
14,P4HB,0.5,99.3,2.27E-54
14,MLF2,0.42,96.3,2.96E-54
14,GATM,1.36,34.2,3.00E-54
14,TMEM147,0.35,90.7,4.16E-54
14,CRYAB,0.25,18.6,4.61E-54
14,FDFT1,0.5,94.1,6.25E-54
14,PCED1B-AS1,-1.18,20.8,1.12E-53
14,FAM96A,0.31,92.9,1.18E-53
14,FAM65B,-0.65,27.9,1.30E-53
14,MRPL51,0.31,97,1.59E-53
14,QPCT,0.3,45.7,1.79E-53
14,SLA,-1.41,29.4,2.48E-53
14,CD7,-0.46,3.7,2.66E-53
14,TBC1D10C,-1.05,14.5,2.66E-53
14,CD59,0.27,93.7,2.69E-53
14,SNRPC,0.35,97,3.05E-53
14,OSTC,0.46,97.8,3.16E-53
14,SF3B6,0.43,98.5,3.20E-53
14,RASSF5,-0.64,23.4,3.56E-53
14,ACSL5,0.29,91.4,4.03E-53
14,SLC39A5,0.39,52.4,7.11E-53
14,C15ORF48,0.46,44.6,8.03E-53
14,ANKRD37,0.28,75.8,9.71E-53
14,TMCO1,0.52,94.8,1.14E-52
14,WDR61,0.32,78.1,1.16E-52
14,C20ORF24,0.58,89.6,1.34E-52
14,PIP4K2A,-0.99,56.1,1.51E-52
14,MAGED1,0.32,81.8,1.60E-52
14,ANXA13,0.5,49.4,1.92E-52
14,LAP3,0.33,91.4,2.20E-52
14,KLF10,0.29,83.3,2.36E-52
14,EIF5A,0.74,95.5,2.81E-52
14,GLRX3,0.42,92.9,2.83E-52
14,MT-ND5,0.48,100,3.28E-52
14,CACYBP,0.47,98.5,4.72E-52
14,RTN3,0.3,95.2,6.84E-52
14,MRPL9,0.25,87.7,9.15E-52
14,AAMDC,0.47,69.1,1.11E-51
14,PTPN22,-1.07,26.4,1.19E-51
14,TM7SF3,0.27,82.5,1.35E-51
14,EIF2S1,0.42,88.5,1.89E-51
14,AAMP,0.3,90.3,2.32E-51
14,ITGAL,-0.78,26.4,2.82E-51
14,EMB,-1.07,23.8,2.93E-51
14,NDUFB5,0.25,94.1,3.70E-51
14,CYB5B,0.4,95.9,4.82E-51
14,TYMS,0.26,49.8,8.87E-51
14,PPP2R1A,0.43,98.9,1.07E-50
14,MAD2L1,0.4,58.7,1.33E-50
14,GTF2A2,0.33,93.3,1.47E-50
14,COPB2,0.28,95.5,1.49E-50
14,MYO1G,-0.51,17.5,1.78E-50
14,CDC123,0.37,87.4,1.83E-50
14,ZEB2,-1.07,61.7,2.48E-50
14,RAB3IP,0.37,81,2.50E-50
14,CD3D,-1.93,16.4,4.19E-50
14,VDAC2,0.49,96.3,6.03E-50
14,MMP7,0.61,38.3,6.77E-50
14,RBCK1,0.25,89.2,7.15E-50
14,NELFCD,0.29,92.2,7.18E-50
14,COX6C,0.47,99.3,7.40E-50
14,PNP,0.34,89.2,8.19E-50
14,SEC61G,0.3,95.2,1.08E-49
14,CALM2,0.58,100,1.29E-49
14,FOS,0.69,99.6,1.37E-49
14,CD164,0.58,98.1,2.60E-49
14,TM9SF2,0.32,98.5,2.61E-49
14,BTG1,-1.09,93.7,2.64E-49
14,PPIB,0.53,99.6,2.85E-49
14,EIF3E,0.5,97.8,3.37E-49
14,RAB2A,0.31,96.7,3.94E-49
14,RGPD4-AS1,-0.34,93.7,5.04E-49
14,CST7,-2.13,27.9,5.27E-49
14,KLHDC3,0.35,79.2,5.66E-49
14,CLIC1,0.55,100,5.90E-49
14,GABRE,0.28,56.1,6.68E-49
14,SUMF2,0.29,97,7.61E-49
14,RUNX3,-0.41,24.5,7.65E-49
14,PLEKHJ1,0.29,87.7,1.04E-48
14,MORF4L2,0.35,97.4,1.04E-48
14,ZAP70,-0.94,19.7,1.31E-48
14,SLIRP,0.33,94.1,1.43E-48
14,CHP1,0.27,98.1,1.57E-48
14,HMGCS1,0.26,84,1.93E-48
14,CD2,-1.74,34.2,2.03E-48
14,AHSA1,0.41,96.3,2.03E-48
14,PTGES3,0.53,99.3,2.44E-48
14,WBSCR22,0.4,96.7,3.16E-48
14,C1ORF43,0.46,94.8,3.31E-48
14,DHX15,0.25,94.4,3.59E-48
14,CCT2,0.43,98.5,3.83E-48
14,DBI,0.43,99.6,4.02E-48
14,IMP4,0.27,83.6,4.14E-48
14,HSPH1,0.41,97,4.26E-48
14,LCK,-1.5,40.5,4.79E-48
14,POLR2K,0.33,95.5,4.86E-48
14,INSIG1,0.42,82.2,6.92E-48
14,PRDX6,0.41,95.9,8.30E-48
14,SH3BGRL3,-0.87,99.6,1.12E-47
14,PARVG,-0.66,9.7,1.26E-47
14,GIMAP7,-1.36,23,1.60E-47
14,GABRP,0.25,50.6,1.77E-47
14,PDE4B,-1.06,34.2,1.82E-47
14,CD96,-1.46,33.8,2.23E-47
14,ATP6AP1,0.36,95.5,2.72E-47
14,CAPZA2,0.44,98.5,2.91E-47
14,MYO1F,-1.16,40.1,3.06E-47
14,S100A11,0.49,100,3.44E-47
14,GIMAP4,-1.18,21.6,3.48E-47
14,RAN,0.66,99.6,4.19E-47
14,IDO1,0.36,22.7,5.30E-47
14,DIABLO,0.25,88.1,6.73E-47
14,TMED10,0.42,99.3,8.80E-47
14,COPZ1,0.4,97,9.25E-47
14,RPL7L1,0.39,94.8,9.59E-47
14,FCGRT,0.35,73.6,1.17E-46
14,ETFA,0.44,91.1,1.26E-46
14,GZMA,-2.46,29.4,1.32E-46
14,MMADHC,0.29,92.9,1.74E-46
14,LINC00511,0.37,73.6,1.82E-46
14,GPI,0.43,97.4,1.86E-46
14,ITM2A,-1.62,29.7,3.58E-46
14,RPL8,0.5,100,4.03E-46
14,PUF60,0.37,95.5,5.45E-46
14,SLC35B1,0.27,84,5.74E-46
14,TRABD2A,0.29,74,8.54E-46
14,RPS27L,0.44,99.3,9.03E-46
14,DTYMK,0.31,61.7,1.56E-45
14,FYN,-1.72,44.6,1.75E-45
14,SNRPA1,0.42,93.7,2.11E-45
14,LPXN,-1.1,43.9,2.58E-45
14,HSD17B7,0.27,74.7,2.62E-45
14,IFITM2,-0.97,66.9,6.01E-45
14,NEU1,0.25,89.6,6.28E-45
14,TRIM22,-1.05,50.9,6.88E-45
14,NDUFA5,0.39,93.7,8.19E-45
14,SSBP1,0.44,98.5,9.91E-45
14,MIF,0.52,99.6,1.09E-44
14,SARAF,-1.39,98.1,1.11E-44
14,CD247,-1.25,22.3,1.13E-44
14,SMIM14,0.41,83.6,1.26E-44
14,GPR89A,0.27,83.3,1.37E-44
14,MT-ND3,0.44,98.5,1.63E-44
14,PSMA2,0.52,98.5,2.07E-44
14,ZNF706,0.42,98.1,2.50E-44
14,ALOX5AP,-1.69,25.7,3.55E-44
14,CXCR4,-2.55,67.7,5.57E-44
14,LAT,-1.31,43.9,6.39E-44
14,RPN1,0.35,98.9,8.11E-44
14,DDX5,-0.77,98.9,8.86E-44
14,MBNL1,-1.02,92.6,1.07E-43
14,CTSW,-1.77,30.1,1.08E-43
14,ERO1A,0.31,88.1,1.12E-43
14,UQCRQ,0.26,98.9,1.38E-43
14,TALDO1,0.35,94.8,1.49E-43
14,CD320,0.4,80.3,1.62E-43
14,ILF2,0.48,94.4,2.38E-43
14,PLA2G16,0.3,75.8,2.59E-43
14,GPR183,-1.96,49.4,3.66E-43
14,HSP90AA1,0.47,100,3.71E-43
14,USMG5,0.32,95.9,3.83E-43
14,IKZF3,-0.7,57.2,4.97E-43
14,RNF7,0.25,97,6.04E-43
14,PSMC1,0.27,95.9,6.81E-43
14,CLEC2B,-0.75,24.2,7.41E-43
14,ARHGAP25,-0.7,21.6,1.15E-42
14,RPL7,0.55,100,2.41E-42
14,PTP4A1,0.36,96.3,3.13E-42
14,RAC1,0.36,99.6,3.34E-42
14,PRMT1,0.29,95.2,4.40E-42
14,TFPI,0.27,93.3,5.14E-42
14,RANBP1,0.3,89.6,5.37E-42
14,PYHIN1,-0.93,20.1,6.11E-42
14,STRAP,0.38,98.9,1.28E-41
14,NR4A1,0.28,95.5,2.17E-41
14,FERMT3,-0.78,23,2.70E-41
14,RASAL3,-0.32,5.9,2.85E-41
14,HBA2,-1.43,18.6,4.68E-41
14,GYPC,-0.7,12.6,5.50E-41
14,TMEM59,0.53,99.6,5.81E-41
14,ELMO1,-0.78,34.2,5.90E-41
14,DOK2,-0.81,16,6.77E-41
14,PDCD6,0.35,93.7,6.82E-41
14,ATP5F1,0.54,98.1,7.20E-41
14,SLC25A6,0.5,99.3,7.99E-41
14,AP2S1,0.28,90.7,1.08E-40
14,ENO1,0.68,100,1.14E-40
14,C2,0.28,55,1.25E-40
14,ATP6V0B,0.41,96.7,1.33E-40
14,TBC1D7,0.26,73.6,1.75E-40
14,ITK,-1.2,59.1,1.91E-40
14,SFT2D1,0.26,94.1,2.60E-40
14,GBP5,-0.9,34.2,2.84E-40
14,TMBIM1,0.42,93.3,3.11E-40
14,GIMAP5,-0.99,16.4,3.90E-40
14,PRF1,-1.44,27.9,4.80E-40
14,TPST1,0.46,21.6,5.17E-40
14,ARHGAP30,-0.64,26,6.25E-40
14,UCP2,-1.48,64.3,9.17E-40
14,DYNLRB1,0.32,95.2,9.72E-40
14,SLAMF7,-1.14,24.5,1.01E-39
14,IFI16,-0.98,54.6,1.11E-39
14,CD3G,-1.3,42.8,1.22E-39
14,NAA10,0.28,89.6,1.61E-39
14,CTSA,0.39,96.3,1.75E-39
14,JAML,-1.15,12.3,2.26E-39
14,GPR65,-0.41,17.8,2.56E-39
14,CNPY3,0.27,90.3,2.97E-39
14,PSMB1,0.48,98.9,3.51E-39
14,SERPINB9,-0.68,70.3,3.74E-39
14,CD4,-0.62,14.5,4.94E-39
14,DYNLT1,0.36,94.8,5.35E-39
14,IP6K2,0.26,94.8,5.50E-39
14,COX5B,0.28,100,5.80E-39
14,SYNGR2,0.35,99.6,8.76E-39
14,CCL4,-2.68,33.8,9.08E-39
14,BPHL,0.25,63.2,9.77E-39
14,PTPN7,-1,41.6,1.39E-38
14,MAP4K1,-0.72,23,3.12E-38
14,NLRP1,-0.47,31.6,3.12E-38
14,CCT7,0.35,95.9,3.71E-38
14,NKG7,-2.59,36.1,5.23E-38
14,ELOVL6,0.26,56.5,6.11E-38
14,TMC8,-0.6,22.3,9.24E-38
14,PSMD7,0.31,93.3,1.29E-37
14,EIF3I,0.42,92.2,2.11E-37
14,RSF1,0.39,88.8,2.69E-37
14,RBBP7,0.27,93.7,3.84E-37
14,P2RY10,-0.94,13.8,4.27E-37
14,SLC25A3,0.49,98.9,4.57E-37
14,TOB1,0.29,97.4,5.03E-37
14,BANF1,0.27,94.8,5.39E-37
14,SERINC3,0.37,96.3,6.21E-37
14,DYNLL1,0.41,100,6.96E-37
14,SCP2,0.35,98.1,1.15E-36
14,LTB,-1.69,19.3,1.46E-36
14,TUFM,0.26,98.1,1.72E-36
14,IGFBP7,-0.89,47.6,1.80E-36
14,SDHD,0.3,97.4,2.45E-36
14,UQCRH,0.29,99.3,3.35E-36
14,LGALS9,0.27,72.9,3.64E-36
14,TNFAIP3,-1.67,80.3,4.02E-36
14,FXYD5,-1.21,80.3,5.75E-36
14,EIF3H,0.4,99.3,6.44E-36
14,CYCS,0.41,98.9,6.73E-36
14,RPS27,-0.69,99.6,8.02E-36
14,COX7A2,0.3,99.3,1.04E-35
14,CYTH4,-0.75,23,1.13E-35
14,AKNA,-0.51,46.5,1.21E-35
14,TUBA1A,-1.08,47.2,1.30E-35
14,GLIPR1,-1.02,42.8,1.85E-35
14,SH2D1A,-0.81,14.9,2.02E-35
14,TNNT1,0.32,24.2,2.90E-35
14,GDI2,0.35,96.7,2.98E-35
14,RCSD1,-0.48,29,5.15E-35
14,SERPINB1,0.31,95.9,6.68E-35
14,IL2RB,-0.62,27.1,1.16E-34
14,ARL4C,-0.42,28.6,1.24E-34
14,STK10,-0.71,35.7,1.37E-34
