Cluster,Gene,log2FC,Percentage (%),Adjusted p-value
8,APOBEC3G,-0.38,3.3,1.79E-43
8,IL10RA,-0.28,1.5,2.02E-43
8,MAP1B,-0.36,1,2.29E-43
8,IGF1,-0.39,0.5,2.30E-43
8,TNFAIP8,-0.32,7.6,2.32E-43
8,HIST1H4C,0.3,51.2,2.72E-43
8,NDUFV1,0.32,48.5,3.43E-43
8,SPI1,-0.37,0.8,4.21E-43
8,ABI3,-0.29,1,4.24E-43
8,CITED2,-0.53,16.6,4.50E-43
8,ZBTB16,-0.29,0.2,4.52E-43
8,BTG2,-0.56,35.6,4.79E-43
8,SSPN,-0.38,5.2,5.26E-43
8,PSMA2,0.42,59.9,7.37E-43
8,PPIB,-0.33,57.7,7.70E-43
8,DOK2,-0.31,1.1,1.09E-42
8,FMNL1,-0.26,1.5,1.23E-42
8,CYR61,-0.98,7,1.24E-42
8,GIMAP1,-0.28,0.5,1.49E-42
8,ATP5F1,0.33,60,2.09E-42
8,MRPL47,0.27,40.4,2.39E-42
8,MZB1,-0.98,4.8,2.49E-42
8,HEG1,-0.28,1.2,2.74E-42
8,TOP1,0.27,48.9,2.79E-42
8,FBLN5,-0.32,0.7,3.27E-42
8,ACP5,-0.48,5.2,3.51E-42
8,POU2F2,-0.33,2.5,3.75E-42
8,SF3B6,0.35,62.9,3.99E-42
8,MYADM,-0.43,17.1,4.52E-42
8,CALR,-0.32,53.8,4.78E-42
8,AL928768.3,-0.64,0.7,5.47E-42
8,MRPL21,0.27,41.8,9.00E-42
8,EIF4A2,-0.26,62.2,9.65E-42
8,DERL3,-0.48,2.5,1.02E-41
8,ICAM2,-0.32,5.1,1.43E-41
8,RGS19,-0.26,3,2.44E-41
8,F2R,-0.29,1.3,2.98E-41
8,GJA1,-0.28,0.5,3.39E-41
8,NEXN,-0.29,1.2,4.21E-41
8,FBLN2,-0.41,1.3,4.29E-41
8,AIMP1,0.26,47.8,4.45E-41
8,POSTN,-0.79,1.3,4.59E-41
8,LST1,-0.61,2.5,6.91E-41
8,COX5B,0.26,79.8,7.73E-41
8,IKZF1,-0.28,1.4,8.42E-41
8,NDUFAB1,0.35,56.2,9.17E-41
8,LAPTM4A,-0.52,51.4,9.76E-41
8,ATP5O,0.33,69.9,1.01E-40
8,NCKAP1L,-0.26,1.3,1.06E-40
8,EBF1,-0.26,0.4,1.25E-40
8,GADD45B,-0.63,24,1.28E-40
8,RDX,-0.38,13,1.34E-40
8,ADAMTS1,-0.43,2.1,1.35E-40
8,TSHZ2,-0.42,5.2,1.76E-40
8,FXYD1,-0.68,4.2,2.57E-40
8,FILIP1L,-0.46,5,2.73E-40
8,SMAP2,-0.38,8.7,3.58E-40
8,TMSB4X,-0.39,99.5,5.02E-40
8,RASSF5,-0.25,1.7,5.32E-40
8,C1orf54,-0.32,3,5.42E-40
8,MGAT1,-0.33,17.7,6.85E-40
8,CTNNB1,0.31,49,7.97E-40
8,AP2M1,-0.32,37.3,9.73E-40
8,ATP5C1,0.31,61.3,1.10E-39
8,CLEC11A,-0.4,7.5,1.52E-39
8,FKBP5,-0.38,11,1.85E-39
8,ADH1B,-0.87,0.9,2.04E-39
8,CCL5,-1.5,4.8,2.06E-39
8,PIN4,0.34,46.6,2.13E-39
8,SLC25A3,0.33,72.9,2.50E-39
8,QSOX1,-0.4,15.2,2.92E-39
8,PDE4B,-0.28,2,3.20E-39
8,PIK3IP1,-0.48,8,3.79E-39
8,TCP1,0.26,46.5,3.98E-39
8,FGF7,-0.32,0.8,3.99E-39
8,CCPG1,-0.31,15.5,4.49E-39
8,TGFB1I1,-0.3,4.8,4.70E-39
8,NID1,-0.28,1.7,4.91E-39
8,FAM127A,-0.27,6.6,5.74E-39
8,CELF2,-0.51,18.4,8.12E-39
8,DLC1,-0.25,1.5,8.82E-39
8,MCTS1,0.29,44.2,9.40E-39
8,NUCB1,-0.35,26,1.05E-38
8,HOPX,-0.49,1.6,1.83E-38
8,ROCK1,-0.36,21.6,2.23E-38
8,C14orf2,0.33,79.2,2.95E-38
8,SRPX,-0.4,1.1,3.33E-38
8,SP100,-0.37,23.2,3.45E-38
8,BIN2,-0.29,3.1,3.72E-38
8,CD84,-0.29,0.9,6.25E-38
8,ATP1A1,0.3,52.9,6.93E-38
8,COL15A1,-0.51,1.5,7.73E-38
8,DNAJC15,0.53,49,1.10E-37
8,HSD17B10,0.27,46.6,1.10E-37
8,DPYSL2,-0.31,14.2,1.23E-37
8,TNFSF13B,-0.3,1.8,1.34E-37
8,SERBP1,0.31,67.5,1.70E-37
8,NDUFA12,0.29,54.1,1.92E-37
8,HSPG2,-0.66,12,2.03E-37
8,TNFRSF18,-0.48,2.6,2.11E-37
8,UBC,-0.3,78.4,2.13E-37
8,ANAPC16,-0.29,52.4,2.16E-37
8,RCN3,-0.27,3,2.43E-37
8,SLFN5,-0.36,7.3,2.48E-37
8,MRPL11,0.26,43.1,3.36E-37
8,CD4,-0.26,1.2,3.78E-37
8,HIF1A,-0.42,17.2,4.22E-37
8,PDLIM4,-0.27,3.2,4.49E-37
8,PSMB8,0.39,57.6,5.33E-37
8,SULF1,-0.38,1,5.83E-37
8,SELL,-0.39,1,1.21E-36
8,BNIP3L,-0.34,19.8,2.24E-36
8,RBPJ,-0.49,27.7,2.45E-36
8,TERF2IP,-0.39,29.1,2.79E-36
8,NUDT5,0.27,39.8,3.14E-36
8,TRAM1,-0.28,36.5,3.19E-36
8,FAM195B,-0.27,14.5,3.50E-36
8,AIF1,-0.96,3.2,4.05E-36
8,SEC14L1,-0.3,10.1,6.92E-36
8,OAZ2,-0.31,15.3,7.41E-36
8,PRELID1,0.32,65.2,7.83E-36
8,IGFBP3,-0.65,3.2,1.00E-35
8,NCL,0.35,67.9,1.17E-35
8,TNFRSF4,-0.53,2.5,2.04E-35
8,HLA-DQB1,-1.01,14.2,2.28E-35
8,TRBC1,-0.9,3.8,2.31E-35
8,TAGAP,-0.28,1.8,2.32E-35
8,SDCBP,-0.43,38.6,2.94E-35
8,LRPAP1,-0.34,32.1,5.74E-35
8,TNFAIP2,-0.26,3.7,7.32E-35
8,SNX3,-0.29,53.9,9.29E-35
8,PDLIM3,-0.32,1.6,1.02E-34
8,GNAS,0.3,62.9,1.28E-34
8,IKZF3,-0.31,1.8,1.38E-34
8,KLRB1,-1.1,3.8,1.59E-34
8,IFI6,-0.68,29.1,1.60E-34
8,CST7,-0.55,2,2.28E-34
8,DPP7,-0.32,34.8,3.13E-34
8,SEPT7,-0.34,49.2,3.29E-34
8,MYO1G,-0.26,1.7,3.38E-34
8,SOD1,0.27,73.9,3.54E-34
8,PSME2,0.32,64.4,4.46E-34
8,PLPP1,-0.43,9.9,4.68E-34
8,SELT,-0.31,33.7,5.03E-34
8,NAA10,0.26,48,5.11E-34
8,CRYAB,-0.73,3.9,5.21E-34
8,BCL2A1,-0.37,1.3,6.01E-34
8,ZNF331,-0.34,3.1,6.93E-34
8,YWHAE,0.3,63.9,9.71E-34
8,HCFC1R1,-0.34,15.8,1.05E-33
8,GZMA,-1.05,2.9,1.20E-33
8,RP11-347P5.1,-0.37,4.9,1.25E-33
8,MRPL23,0.25,45,1.29E-33
8,WSB1,-0.39,37.5,1.87E-33
8,TMEM109,-0.27,11.5,1.94E-33
8,ALDH1A1,-0.46,8.6,2.73E-33
8,SPOCK2,-0.44,3.1,4.62E-33
8,POLR2I,0.3,55.1,4.97E-33
8,IER2,-0.48,47.8,6.21E-33
8,NKG7,-1.05,2.6,7.07E-33
8,MAFB,-0.42,4.4,1.10E-32
8,APOE,-1.46,9.6,1.68E-32
8,CLU,-1.19,11.6,1.81E-32
8,SNRPC,0.27,43.3,1.83E-32
8,STK17A,-0.51,15.9,2.17E-32
8,QKI,-0.31,8.7,2.31E-32
8,SNRPN,-0.33,15.5,4.72E-32
8,MRPS34,0.3,49.5,6.12E-32
8,VPS29,0.29,55.2,1.27E-31
8,RSRP1,-0.31,31.2,1.76E-31
8,CRELD2,-0.26,17.7,1.90E-31
8,LINC00493,0.33,55.7,2.80E-31
8,DDT,0.28,60.9,3.48E-31
8,IL2RG,-0.5,16.2,4.69E-31
8,IGHA2,-2.42,10.8,5.19E-31
8,PLTP,-0.43,7.7,8.71E-31
8,PALLD,-0.34,7.7,9.22E-31
8,PPP4C,0.26,52.4,1.50E-30
8,MYO1F,-0.3,3.8,1.91E-30
8,TLN1,-0.39,23.9,2.05E-30
8,MMP14,-0.46,11.1,2.06E-30
8,MTDH,-0.25,49.4,2.36E-30
8,LAT,-0.34,3.2,2.47E-30
8,REG4,-0.75,2.3,2.51E-30
8,PIP4K2A,-0.26,4.2,4.41E-30
8,CCDC107,-0.34,21.6,1.02E-29
8,LIMS1,-0.42,25.5,1.24E-29
8,CCL4,-1.27,6.8,1.52E-29
8,RAMP2,-0.59,3,1.93E-29
8,GPX3,-0.61,6.4,2.45E-29
8,PSMA5,0.26,46.9,3.07E-29
8,IGHA1,-3.11,62.5,3.65E-29
8,SMCHD1,-0.34,15.1,4.38E-29
8,IGHG4,-1.42,48.9,7.08E-29
8,IDS,-0.39,21.3,9.12E-29
8,FKBP11,-0.47,21.2,1.11E-28
8,PRKCH,-0.28,2.7,1.26E-28
8,NDUFA1,0.26,73.1,1.28E-28
8,LAMC1,-0.32,8.7,1.40E-28
8,FDPS,0.26,47.1,2.05E-28
8,PBXIP1,-0.28,9.3,2.18E-28
8,YPEL5,-0.3,21.8,2.20E-28
8,CAP1,-0.29,47.6,3.11E-28
8,CLK1,-0.33,28.5,3.43E-28
8,NDUFB2,0.27,72.1,3.44E-28
8,ATP5J,0.26,69.7,3.71E-28
8,BNIP2,-0.25,12,4.87E-28
8,C6orf48,0.31,57.2,5.10E-28
8,RILPL2,-0.26,8.1,6.87E-28
8,TMEM173,-0.3,12.5,1.03E-27
8,LITAF,-0.4,31.5,1.37E-27
8,MBNL1,-0.36,30.3,1.57E-27
8,METTL7A,-0.27,10.8,1.72E-27
8,EIF3I,0.26,57.3,1.93E-27
8,CD14,-0.57,3.9,3.17E-27
8,ZBTB20,-0.3,10.8,4.48E-27
8,HMGN3,-0.26,34.4,6.06E-27
8,CKLF,-0.45,37.4,6.08E-27
8,ATP5EP2,0.3,35.4,7.31E-27
8,SPP1,-1.72,4.4,1.35E-26
8,PPP1R15A,-0.36,38.4,1.78E-26
8,RSL1D1,0.26,52.5,2.40E-26
8,PRCP,-0.32,12.4,3.00E-26
8,RRBP1,0.41,53.1,4.28E-26
8,UXT,0.27,63.9,5.17E-26
8,SEPT1,-0.31,10,5.31E-26
8,POLR3GL,-0.26,17.2,7.10E-26
8,SWAP70,-0.27,7.8,7.53E-26
8,NDUFB3,0.28,57.1,1.21E-25
8,BATF,-0.4,4.4,1.58E-25
8,SDF4,-0.29,29.1,1.59E-25
8,HLA-DMB,-0.48,6,2.36E-25
8,GRN,-0.49,41.7,2.68E-25
8,NUCB2,-0.25,20.7,4.63E-25
8,ICAM3,-0.32,19.7,7.96E-25
8,DDX17,-0.28,46.5,1.04E-24
8,PSMB1,0.29,65.6,1.11E-24
8,PPM1K,-0.29,9.3,1.13E-24
8,H2AFZ,0.33,68.1,1.21E-24
8,MIR4435-2HG,-0.36,13.4,3.98E-24
8,NBEAL1,0.34,64.1,4.65E-24
8,CCNL1,-0.31,40.3,5.55E-24
8,ACTR3,-0.3,45.4,6.81E-24
8,TMEM165,-0.31,28.4,8.62E-24
8,PPT1,-0.34,18.5,9.49E-24
8,EMP1,-0.43,15.3,1.77E-23
8,TIMM8B,0.26,52.4,1.82E-23
8,NPC2,-0.58,54.3,2.08E-23
8,TRIM22,-0.28,8.7,2.15E-23
8,APOBEC3C,-0.27,10.4,2.34E-23
8,SAMHD1,-0.39,11.1,2.43E-23
8,ISCU,-0.25,44.2,3.06E-23
8,MRPL51,0.28,59.7,3.35E-23
8,MYDGF,-0.25,42.9,4.32E-23
8,SNRPD2,0.28,77.5,5.10E-23
8,CTSB,-0.77,42.4,9.53E-23
8,CD55,-0.48,26,1.10E-22
8,LIPA,-0.32,10.3,1.20E-22
8,SSB,0.27,50.6,1.35E-22
8,CD81,-0.42,30.7,1.96E-22
8,DDX24,-0.29,44.6,2.04E-22
8,AURKAIP1,0.26,60.9,2.44E-22
8,MT1E,-0.31,19.3,3.06E-22
8,MACF1,-0.35,21.6,3.18E-22
8,DNAJB9,-0.3,17.4,3.45E-22
8,PLPP3,-0.58,9.2,3.96E-22
8,SGK1,-0.43,9.6,5.65E-22
8,RAMP1,-0.29,5.5,7.54E-22
8,SRP9,0.29,61.7,8.86E-22
8,C19orf70,0.26,58,1.08E-21
8,PTGDS,-0.87,3.5,1.96E-21
8,VKORC1,-0.34,33.7,2.24E-21
8,NGFRAP1,-0.4,30.9,2.99E-21
8,GLUL,-0.66,30,3.31E-21
8,SRSF3,0.26,67.7,3.80E-21
8,CCL3,-0.93,4.5,7.65E-21
8,SERINC1,-0.3,23,9.12E-21
8,CSRP1,-0.35,19.7,1.30E-20
8,CLDND1,-0.28,15.9,2.01E-20
8,TNRC6B,-0.32,30.3,2.80E-20
8,FAM3C,-0.28,26.9,3.14E-20
8,FOSL2,-0.27,14,3.39E-20
8,PTPN7,-0.3,6.9,3.44E-20
8,CTGF,-0.92,14.2,3.47E-20
8,PRMT9,-0.28,5.9,3.56E-20
8,AAK1,-0.36,19.3,3.58E-20
8,CFLAR,-0.33,32.9,3.96E-20
8,RNF19A,-0.3,12.7,4.06E-20
8,AKNA,-0.28,6.4,4.39E-20
8,PSMB2,0.26,50.4,4.77E-20
8,RP11-596C23.2,-0.27,4.2,8.44E-20
8,STAT3,-0.36,30.7,8.66E-20
8,PFN1,-0.29,84.8,1.10E-19
8,ATM,-0.29,14,1.63E-19
8,CXCL2,-0.28,19.5,2.19E-19
8,PAM,-0.27,12.8,3.17E-19
8,POLR2J3,-0.33,33.7,3.37E-19
8,SNHG25,0.27,39.5,5.24E-19
8,NEAT1,0.27,58.5,6.10E-19
8,MYLK,-0.42,4.5,6.49E-19
8,ARHGAP29,-0.3,4.8,6.59E-19
8,IGLC2,-3.11,41.3,7.52E-19
8,RUNX3,-0.3,5.5,8.02E-19
8,PIM2,-0.31,8.7,9.55E-19
8,TNFRSF1A,-0.32,23.2,9.58E-19
8,JUND,-0.29,44.1,1.25E-18
8,PRMT2,-0.3,24,1.70E-18
8,RNASE1,-0.75,34.3,4.74E-18
8,EPAS1,-0.37,10,5.97E-18
8,LEPROT,-0.34,30,7.75E-18
8,COTL1,-0.31,26,1.10E-17
8,LEPROTL1,-0.37,26.3,1.30E-17
8,TANK,-0.26,19.5,1.44E-17
8,C1QA,-1.26,5.5,1.45E-17
8,GBP2,-0.29,15.4,2.09E-17
8,RPN2,0.28,47.4,2.11E-17
8,PPP1R12A,-0.3,24.7,2.13E-17
8,MT1M,-0.34,4.1,2.54E-17
8,TWF2,-0.25,17.9,4.60E-17
8,RP11-796E2.4,-0.28,4.9,4.99E-17
8,SOCS1,-0.31,7.8,5.44E-17
8,FKBP1A,-0.3,56.5,6.04E-17
8,DUSP4,-0.35,7.6,6.44E-17
8,DUSP2,-0.48,8.1,8.41E-17
8,ATP6AP2,-0.28,35.6,8.63E-17
8,F3,-0.37,5.2,9.80E-17
8,HMGN2,0.3,67.7,1.00E-16
8,PDK4,-0.55,10.6,1.64E-16
8,LTBP4,-0.55,19.1,1.68E-16
8,PTPN6,-0.28,13.4,2.10E-16
8,EMB,-0.3,10.9,3.21E-16
8,LSM3,0.27,52.7,3.53E-16
8,SKAP1,-0.27,5.6,9.11E-16
8,ITGA1,-0.37,10.9,1.34E-15
8,TACC1,-0.3,27,3.33E-15
8,S100A13,-0.48,33.5,3.34E-15
8,SH3KBP1,-0.25,24.7,4.32E-15
8,ARID4B,-0.27,26.8,9.28E-15
8,IGKC,-3.12,87.6,1.42E-14
8,LRRFIP1,-0.29,40.9,2.75E-14
8,C1QB,-1.19,5.5,4.53E-14
8,SOD3,-0.64,12.8,5.89E-14
8,TNFRSF1B,-0.33,10.5,7.48E-14
8,WASF2,-0.26,35.5,1.74E-13
8,THBS1,-0.53,13.5,1.96E-13
8,SERPINE2,-0.36,24.9,4.29E-13
8,ASAH1,-0.34,33.2,9.63E-13
8,SSR4,-0.4,69,1.53E-12
8,GABPB1,-0.26,19.9,1.72E-12
8,MYH9,-0.32,38.8,2.13E-12
8,STK4,-0.41,32.8,2.16E-12
8,GRB2,-0.26,25,2.82E-12
8,SMIM14,-0.35,26.7,3.15E-12
8,PSMB9,0.26,54.6,3.81E-12
8,RHOC,-0.3,48.1,5.44E-12
8,IGFBP4,-0.52,24.4,6.96E-12
8,SERTAD1,-0.26,16.8,1.54E-11
8,FOXP1,-0.32,32.7,1.84E-11
8,TPP1,-0.28,24,2.59E-11
8,REL,-0.42,21.7,3.03E-11
8,APOD,-0.62,6,3.78E-11
8,PKM,-0.29,60.1,7.57E-11
8,DDX3X,-0.27,40.6,7.91E-11
8,KIAA1551,-0.27,16.6,4.01E-10
8,PLA2G2A,-0.31,14.9,4.37E-10
8,SEC11C,-0.34,32.1,5.30E-10
8,IGHM,-1.78,7.3,5.57E-10
8,SLPI,-0.3,26.4,9.24E-10
8,CEBPD,-0.47,21.1,1.83E-09
8,OSBPL8,-0.26,23.4,3.17E-09
8,CD82,-0.29,18.1,4.24E-09
8,CALU,-0.28,29.6,1.05E-08
8,CCDC85B,-0.25,40.7,1.31E-08
8,PLCG2,0.83,15.7,1.31E-08
8,TSPYL2,-0.28,11.6,1.57E-08
8,PIK3R1,-0.28,15.3,1.93E-08
8,MGEA5,-0.26,28.3,2.75E-08
8,PTPRE,-0.27,12.8,2.80E-08
8,ID3,-0.5,29.1,3.28E-08
8,LNPEP,-0.26,17,5.08E-08
8,IGLC3,-2.83,33,5.17E-08
8,APLP2,-0.3,40.5,5.41E-08
8,PPP2R5C,-0.33,31.7,5.44E-08
8,LRP1,-0.34,18.4,7.39E-08
8,MT1X,-0.42,29.3,9.25E-08
8,ARRDC3,-0.25,17.6,1.03E-07
8,CD83,-0.29,6.8,1.11E-07
8,PCSK7,-0.27,32.3,2.11E-07
8,ZFAND5,-0.27,37.7,3.77E-07
8,C10orf10,-0.43,10.1,4.98E-07
8,NFKBIZ,-0.31,27.9,7.00E-07
8,ODF2L,-0.26,21.9,2.30E-06
8,CD68,-0.44,15.3,2.44E-06
8,S100A9,-1.19,8.3,3.08E-06
8,CTD-3252C9.4,-0.3,19,3.11E-06
9,MMP7,3.19,90.7,0
9,DEFB1,2.75,82.4,0
9,KRT19,2.18,99.4,0
9,CEACAM6,2.04,89.4,0
9,PSCA,2.03,65.6,0
9,LCN2,2.02,90.8,0
9,TM4SF4,1.95,85.3,0
9,KRT16,1.92,65.3,0
9,C19orf33,1.92,97.3,0
9,ELF3,1.78,92.7,0
9,TFF1,1.68,61.8,0
9,TFF3,1.55,94.4,0
9,CDA,1.46,80.9,0
9,SLC2A1,1.44,72.3,0
9,ITGB4,1.43,81.9,0
9,SPINT2,1.42,92.9,0
9,CRIP1,1.38,94.1,0
9,S100A14,1.38,89.1,0
9,PDZK1IP1,1.33,73,0
9,KRT8,1.33,99.2,0
9,GPRC5A,1.32,81.7,0
9,IFI27,1.3,98.6,0
9,TSPAN1,1.29,87.1,0
9,MMP1,1.27,53.1,0
9,TSPAN8,1.21,89.9,0
9,PHGR1,1.2,94.3,0
9,AC006262.5,1.2,49.7,0
9,PRAP1,1.19,73.5,0
9,GABRP,1.19,41.9,0
9,IFI6,1.16,87.4,0
9,ANXA4,1.15,86.1,0
9,ALDOA,1.15,98.3,0
9,TFF2,1.14,43.3,0
9,KLK11,1.13,68.1,0
9,IGFBP3,1.09,53.3,0
9,S100A11,1.08,98.7,0
9,S100A6,1.08,100,0
9,TACSTD2,1.05,66.6,0
9,GSTP1,1.05,97.5,0
9,UNC93B1,1.05,73.4,0
9,CEACAM5,1.05,73,0
9,CAMK2N1,1.04,72.5,0
9,TSPO,1.04,93.9,0
9,ARL6IP1,1.03,83.5,0
9,TNNT1,1.02,66.2,0
9,C4orf48,1.01,88.9,0
9,PRSS8,1.01,75.2,0
9,ABCC3,1,70.4,0
9,SYNGR2,0.99,83.7,0
9,PLXNB2,0.99,67.5,0
9,JUP,0.98,72.2,0
9,IFT172,0.97,70,0
9,PERP,0.97,85.3,0
9,MIF,0.96,92.7,0
9,KRT18,0.96,96.3,0
9,GPX2,0.96,79.7,0
9,PLPP2,0.94,71.1,0
9,MT-ND1,0.94,97.9,0
9,SLPI,0.94,77.5,0
9,MUC13,0.93,72.9,0
9,SDC1,0.92,68.8,0
9,MT1E,0.92,82.9,0
9,GCNT3,0.92,61,0
9,CRABP2,0.91,62.5,0
9,S100A4,0.91,97.1,0
9,MUC5B,0.9,55.8,0
9,NQO1,0.9,75.6,0
9,FXYD3,0.89,92.7,0
9,S100A13,0.89,87.3,0
9,CLIC3,0.89,52.6,0
9,TRIM54,0.89,57.4,0
9,ERBB3,0.89,69.8,0
9,LAD1,0.88,67.8,0
9,PTPRF,0.87,68.9,0
9,ITGA3,0.87,63.5,0
9,KLK7,0.87,50.5,0
9,KLK6,0.86,52.5,0
9,SCD,0.86,48.3,0
9,CLDN4,0.86,78.7,0
9,EPS8L1,0.86,57.7,0
9,MUC1,0.86,58.9,0
9,LSR,0.85,71.7,0
9,OCIAD2,0.85,84.2,0
9,S100A16,0.85,83.5,0
9,LYZ,0.85,89.9,0
9,S100A10,0.84,98.1,0
9,COL17A1,0.84,54.8,0
9,LAMB3,0.84,60.5,0
9,MARCKSL1,0.82,85.8,0
9,MAL2,0.82,70.4,0
9,SMIM22,0.82,84.8,0
9,LEMD1,0.81,58,0
9,SOX9,0.8,57.5,0
9,RPL37,0.8,99.7,0
9,KRTCAP3,0.8,64.2,0
9,ASPHD1,0.79,56.7,0
9,MYH14,0.79,63.8,0
9,BMP4,0.78,62.2,0
9,MT-ND2,0.78,99.4,0
9,CSTB,0.78,95.7,0
9,C12orf75,0.78,71.9,0
9,C9orf16,0.77,89.3,0
9,ATP1B1,0.77,66.1,0
9,XIST,0.76,81.3,0
9,FERMT1,0.76,60.6,0
9,OST4,0.75,97.1,0
9,TMC5,0.75,58.7,0
9,SEZ6L2,0.75,56.9,0
9,PLA2G16,0.74,69.1,0
9,PKP3,0.74,64.6,0
9,WFDC2,0.73,58.6,0
9,S100P,0.73,85.5,0
9,EPHA2,0.73,51.5,0
9,S100A2,0.73,42.7,0
9,MSLN,0.72,56.1,0
9,NMU,0.72,41.8,0
9,EPCAM,0.72,90.1,0
9,PHLDA2,0.72,69.4,0
9,MIA,0.71,44,0
9,TRIM29,0.71,52.2,0
9,SH3YL1,0.71,66.8,0
9,HSPB1,0.71,95.8,0
9,TMPRSS4,0.71,57.5,0
9,TMBIM1,0.71,66.5,0
9,RPL36,0.71,99.9,0
9,RNF128,0.71,54.2,0
9,PRR15L,0.7,59.5,0
9,SPINT1,0.7,62.2,0
9,MDK,0.7,75.5,0
9,AGRN,0.7,55.7,0
9,PMEPA1,0.7,62.2,0
9,ACSL5,0.7,62.7,0
9,ANO1,0.7,50.2,0
9,KLK8,0.7,49.8,0
9,CD9,0.7,91.8,0
9,EZR,0.69,78.9,0
9,TMEM54,0.69,68.5,0
9,KRT23,0.69,40.5,0
9,MGST1,0.69,75,0
9,F3,0.69,46.8,0
9,PDCD6,0.68,75.4,0
9,CDH1,0.68,61.3,0
9,CRB3,0.68,56.2,0
9,UNC5B-AS1,0.68,43.7,0
9,MT-ND4,0.68,99.3,0
9,DDR1,0.67,54.9,0
9,CDH17,0.67,61.8,0
9,PADI1,0.67,40.7,0
9,EHF,0.67,47.2,0
9,SLC39A4,0.67,62.3,0
9,SFN,0.67,62.5,0
9,GPRC5C,0.67,54.4,0
9,CYP3A5,0.67,53.7,0
9,KLF5,0.67,65.7,0
9,LINC00969,0.67,68.8,0
9,KRT80,0.67,43.6,0
9,SFTA2,0.67,46.8,0
9,PCBD1,0.66,72.3,0
9,ATP1A1,0.65,81,0
9,ANXA2,0.65,95.1,0
9,NBL1,0.65,75.1,0
9,SRI,0.65,85,0
9,CD82,0.65,65.6,0
9,CLSTN1,0.64,60.8,0
9,ERBB2,0.64,56.1,0
9,TOB1,0.63,63.4,0
9,ECM1,0.63,56.1,0
9,MGST2,0.63,72.9,0
9,PRAC1,0.63,55.4,0
9,CYP4F3,0.63,46.6,0
9,ATP5I,0.63,95,0
9,PTTG1IP,0.63,71.5,0
9,RP1-122P22.4,0.63,48,0
9,SPON1,0.63,52.2,0
9,CISD3,0.62,70.1,0
9,CD151,0.62,80.8,0
9,EPHB3,0.62,45.2,0
9,ALDH1A1,0.62,59.3,0
9,KLK10,0.62,46.6,0
9,LLGL2,0.62,56.3,0
9,RAB25,0.61,61.8,0
9,H1F0,0.61,60.8,0
9,MISP,0.6,61.2,0
9,BAIAP2,0.6,53.3,0
9,RAMP1,0.6,56.3,0
9,COX6A1,0.6,94.7,0
9,ABHD2,0.59,58.6,0
9,NET1,0.59,59.2,0
9,BIK,0.59,52.8,0
9,IER5L,0.58,46.8,0
9,SERPINB5,0.58,43.2,0
9,AHNAK2,0.58,47.9,0
9,DMKN,0.58,53.8,0
9,ATHL1,0.57,48.9,0
9,AGPAT2,0.57,68.3,0
9,MT1G,0.57,43.9,0
9,ABHD12B,0.56,43.4,0
9,PP7080,0.56,45.7,0
9,TRAPPC6A,0.56,61.4,0
9,RPS15,0.56,99.8,0
9,MRPL36,0.56,62.9,0
9,DEGS2,0.55,46.7,0
9,LPCAT4,0.55,55.2,0
9,BAMBI,0.55,40.9,0
9,MBOAT2,0.55,48,0
9,ID1,0.55,62.2,0
9,KRT6B,0.55,24.6,0
9,KCNN4,0.55,51,0
9,SERPINB3,0.55,17.7,0
9,RP11-532F12.5,0.54,49.2,0
9,ST14,0.54,53.4,0
9,CLDN3,0.54,74.3,0
9,VIL1,0.54,52.3,0
9,AP1M2,0.54,52.5,0
9,SNHG18,0.54,51.6,0
9,TNNI3,0.53,41.1,0
9,AKR7A3,0.53,44.5,0
9,TRIM28,0.53,56.6,0
9,SLC5A3,0.53,42.7,0
9,TMC4,0.52,45.5,0
9,TM4SF1,0.52,68.3,0
9,FAM129B,0.52,47.8,0
9,EPS8L2,0.52,53.4,0
9,LIPH,0.52,41.7,0
9,ZDHHC12,0.52,61.4,0
9,CTTN,0.51,60.8,0
9,PDE4C,0.51,45.3,0
9,TMPRSS2,0.51,47,0
9,SEMA3B,0.51,49.8,0
9,C1orf21,0.51,57.8,0
9,PPP1R14D,0.51,45.3,0
9,EFNB1,0.51,46.1,0
9,SERINC2,0.51,49.9,0
9,WDR34,0.51,51.4,0
9,HDGF,0.5,58.7,0
9,MBOAT7,0.5,55,0
9,CRACR2B,0.5,47.7,0
9,TCF7L2,0.5,52.7,0
9,CLDN7,0.5,73.1,0
9,SDC4,0.5,48.3,0
9,RPL37A,0.5,99.6,0
9,CHPF,0.49,55,0
9,CTNND1,0.49,59.3,0
9,RAPGEFL1,0.49,43.3,0
9,MALL,0.49,44.3,0
9,FAM83A,0.49,34.5,0
9,PRSS3,0.49,62.7,0
9,CALB1,0.48,25.8,0
9,GIPC1,0.48,52.9,0
9,RASSF7,0.48,51.8,0
9,LIF,0.48,38.1,0
9,ELOVL1,0.48,52.5,0
9,LGALS4,0.48,89.4,0
9,SDCBP2,0.48,51.7,0
9,AC009133.12,0.48,41.1,0
9,LRRC8A,0.48,45.3,0
9,MYOF,0.48,50.1,0
9,PPP1R14B,0.48,51.8,0
9,ANXA3,0.48,47.9,0
9,PDXDC1,0.47,57.2,0
9,TMEM125,0.47,42.8,0
9,DOCK5,0.47,42.6,0
9,C1orf106,0.47,44.5,0
9,MAZ,0.47,52.7,0
9,PPP1R1B,0.47,47.6,0
